Date,ConnType,ConnDetails,Lat,Lon,Download,DownloadBytes,Upload,UploadBytes,Latency,ServerName,InternalIp,ExternalIp,Is SpeedTest VPN
2022-02-10 23:22,Cell,"Visible LTE",44.558194,-123.278756,48640,57564472,16740,16380336,66,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:21,Cell,"Visible LTE",44.558194,-123.278756,51387,67982502,17100,29760744,69,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:20,Cell,"Visible LTE",44.559085,-123.277146,154897,222852268,11973,20141216,59,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:19,Cell,"Visible NRNSA",44.559085,-123.277146,70324,91434369,14143,14370861,63,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:18,Cell,"Visible LTE",44.559646,-123.275791,80793,116465889,16425,21942104,68,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:17,Cell,"Visible NRNSA",44.560019,-123.274838,93717,138598238,8294,12935070,71,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:16,Cell,"Visible NRNSA",44.560261,-123.275241,44308,70908703,587,437760,64,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:16,Cell,"Visible NRNSA",44.560622,-123.274905,138367,164633955,1441,2644200,61,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:15,Cell,"Visible NRNSA",44.560739,-123.274415,34111,53161914,7361,12276980,84,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:14,Cell,"Visible NRNSA",44.560901,-123.274296,213864,263587340,6057,10898599,69,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:12,Cell,"Visible NRNSA",44.561816,-123.273895,61115,105555851,8108,13692775,68,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:11,Cell,"Visible LTE",44.562568,-123.272899,55649,89472348,7927,12757968,103,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:10,Cell,"Visible LTE",44.562568,-123.272899,34839,46104010,11160,14011856,76,"Portland, OR","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e","2600:100e:bf10:3000:40d7:fdac:f2a9:c46e",No
2022-02-10 23:07,Cell,"T-Mobile NRNSA",44.562213,-123.270080,428594,744535127,14170,24836589,25,"Portland, OR","2607:fb90:3385:9a86:75ab:a4e6:6f3a:68c5","2607:fb90:3385:9a86:75ab:a4e6:6f3a:68c5",No
2022-02-10 19:28,Cell,"Visible NRNSA",44.564323,-123.270352,188085,292786328,31213,32057623,80,"Philomath, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:27,Cell,"Visible NRNSA",44.565196,-123.271196,233307,344983582,24156,25681143,79,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:26,Cell,"Visible NRNSA",44.566563,-123.272113,240243,364530310,27859,29978004,79,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:26,Cell,"Visible NRNSA",44.566924,-123.272242,217812,293579718,18009,12907078,78,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:25,Cell,"Visible NRNSA",44.567127,-123.272501,249583,376222634,24668,33023799,79,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:24,Cell,"Visible NRNSA",44.567189,-123.272466,263386,396192704,20098,34746333,79,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:23,Cell,"Visible NRNSA",44.567300,-123.272451,322054,444942190,28084,22120349,82,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:04,Cell,"Visible NRNSA",44.567416,-123.272669,249619,255382532,6207,7770523,78,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:02,Cell,"Visible NRNSA",44.567594,-123.273916,246685,359309949,36788,60641373,77,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 19:01,Cell,"Visible LTE",44.567121,-123.274730,8635,9716744,5847,10025976,96,"Portland, OR","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0","2600:100e:be1a:3d84:fdd2:d291:a5e7:5bd0",No
2022-02-10 18:14,Wi-Fi,"SSID: eduroam",44.564925,-123.281762,224585,216020073,313715,192301194,4,"Lebanon, OR","10.248.148.214","128.193.154.111",No
2022-02-10 18:13,Wi-Fi,"SSID: eduroam",44.564925,-123.281762,202106,169387886,316527,172290935,4,"Lebanon, OR","10.248.148.214","128.193.154.111",No
2022-02-10 18:09,Wi-Fi,"SSID: eduroam",44.564897,-123.281777,203756,159798015,310569,190082888,5,"Lebanon, OR","10.248.148.214","128.193.154.111",No
2022-02-10 17:10,Cell,"T-Mobile NRNSA",44.565273,-123.275738,30652,46468190,8692,7864734,33,"Portland, OR","2607:fb90:339c:1bcf:85e3:b50e:6690:1d86","2607:fb90:339c:1bcf:85e3:b50e:6690:1d86",No
2022-02-10 17:08,Cell,"Visible LTE",44.565271,-123.275734,3886,6463490,3328,5742996,106,"Philomath, OR","2600:100e:be1a:2c78:c05d:a125:4557:4450","2600:100e:be1a:2c78:c05d:a125:4557:4450",No
2022-02-10 17:06,Cell,"Visible LTE",44.565283,-123.275764,10783,12976521,1146,1875104,103,"McMinnville, OR","100.75.97.14","174.250.34.10",No
2022-02-10 15:12,Cell,"T-Mobile NRNSA",44.565169,-123.276411,19826,31928368,610,954768,30,"Portland, OR","2607:fb90:339f:219c:7430:ff7c:6c13:bc4e","2607:fb90:339f:219c:7430:ff7c:6c13:bc4e",No
2022-02-09 13:43,Cell,"T-Mobile NRNSA",44.565266,-123.275735,27371,23304824,9313,9279705,38,"Portland, OR","2607:fb90:3307:9f14:e524:a7dd:3e85:4a62","2607:fb90:3307:9f14:e524:a7dd:3e85:4a62",No
2022-02-09 09:44,Wi-Fi,"SSID: OSU_Secure",44.565268,-123.275741,151626,196083443,193576,128014250,5,"Lebanon, OR","10.248.181.251","128.193.154.181",No
2022-02-09 09:40,Cell,"T-Mobile NRNSA",44.565264,-123.275726,48014,81136410,26706,47869799,37,"Portland, OR","2607:fb90:3315:264e:c170:f54e:dccc:75d0","2607:fb90:3315:264e:c170:f54e:dccc:75d0",No
2022-02-08 18:23,Wi-Fi,"SSID: OSU_Secure",44.567567,-123.279850,192227,231792426,307847,188407143,4,"Lebanon, OR","10.249.95.91","128.193.154.191",No
2022-02-07 15:58,Cell,"T-Mobile LTE",44.565339,-123.276381,1341,1968080,2,4121,60,"Scio, OR","2607:fb90:338f:e003:c95c:de1a:b8eb:c9b1","172.58.45.183",No
2022-02-07 15:16,Wi-Fi,"SSID: OSU_Secure",44.561471,-123.271516,147637,154666672,223968,128251130,5,"Lebanon, OR","10.249.95.91","128.193.154.191",No
2022-02-07 15:15,Wi-Fi,"SSID: OSU_Secure",44.562698,-123.273312,156495,214821836,158438,128339525,4,"Lebanon, OR","10.249.95.91","128.193.154.191",No
2022-02-07 09:03,Cell,"T-Mobile NRNSA",44.565272,-123.275742,89305,143845088,6781,4496961,39,"Portland, OR","2607:fb90:33ab:50e:64d1:116c:70ef:59a2","2607:fb90:33ab:50e:64d1:116c:70ef:59a2",No
2022-02-07 06:52,Cell,"T-Mobile NRNSA",44.557481,-123.279489,275174,308969995,138,502788,22,"Portland, OR","2607:fb90:33ab:50e:64d1:116c:70ef:59a2","2607:fb90:33ab:50e:64d1:116c:70ef:59a2",No
2022-02-06 12:00,Cell,"T-Mobile NRNSA",44.563941,-123.260856,699871,813960595,44222,47569118,26,"Portland, OR","2607:fb90:33a3:88a0:4dee:9f3d:35eb:c9b1","2607:fb90:33a3:88a0:4dee:9f3d:35eb:c9b1",No
2022-02-06 11:26,Cell,"T-Mobile NR",44.571397,-123.282595,3389,4024564,314,537533,38,"Portland, OR","2607:fb90:33a3:88a0:4dee:9f3d:35eb:c9b1","2607:fb90:33a3:88a0:4dee:9f3d:35eb:c9b1",No
2022-02-06 11:24,Cell,"T-Mobile LTE",44.571285,-123.282713,935,1637072,279,459590,43,"Portland, OR","2607:fb90:33a3:88a0:4dee:9f3d:35eb:c9b1","2607:fb90:33a3:88a0:4dee:9f3d:35eb:c9b1",No
2022-02-06 10:27,Cell,"T-Mobile NRNSA",44.585293,-123.266542,180274,218886931,583,994905,35,"Portland, OR","2607:fb90:33a3:88a0:9900:aaab:1e83:42e6","2607:fb90:33a3:88a0:9900:aaab:1e83:42e6",No
2022-02-05 18:39,Cell,"T-Mobile NRNSA",44.565659,-123.265461,665155,707792132,53483,92253954,33,"Portland, OR","2607:fb90:3309:556d:49a6:8e19:bdd2:dc84","2607:fb90:3309:556d:49a6:8e19:bdd2:dc84",No
2022-02-05 18:38,Cell,"T-Mobile NRNSA",44.565670,-123.266378,507113,568396462,39637,25139822,26,"Portland, OR","2607:fb90:3309:556d:49a6:8e19:bdd2:dc84","2607:fb90:3309:556d:49a6:8e19:bdd2:dc84",No
2022-02-05 18:37,Cell,"T-Mobile NRNSA",44.565996,-123.267591,682882,795823549,31250,43452620,25,"Portland, OR","2607:fb90:3309:556d:49a6:8e19:bdd2:dc84","2607:fb90:3309:556d:49a6:8e19:bdd2:dc84",No
2022-02-05 15:08,Cell,"T-Mobile NRNSA",44.564560,-123.277132,114808,150246002,16991,19394164,39,"Portland, OR","2607:fb90:33ab:1ef3:81cc:396:2129:4119","2607:fb90:33ab:1ef3:81cc:396:2129:4119",No
2022-02-05 15:07,Cell,"T-Mobile NRNSA",44.565244,-123.276437,138894,156040288,21208,31482735,37,"Portland, OR","2607:fb90:33ab:1ef3:81cc:396:2129:4119","2607:fb90:33ab:1ef3:81cc:396:2129:4119",No
2022-02-05 14:59,Cell,"T-Mobile NRNSA",44.565275,-123.275739,84878,143095916,15872,14954982,37,"Portland, OR","2607:fb90:33ab:1ef3:81cc:396:2129:4119","2607:fb90:33ab:1ef3:81cc:396:2129:4119",No
2022-02-05 11:47,Cell,"T-Mobile NRNSA",44.560012,-123.272289,195517,220208473,13527,17775434,38,"Portland, OR","2607:fb90:33ab:1ef3:81cc:396:2129:4119","2607:fb90:33ab:1ef3:81cc:396:2129:4119",No
2022-02-04 23:48,Cell,"T-Mobile NRNSA",44.557889,-123.279527,246919,396627061,173,277444,29,"Portland, OR","2607:fb90:3304:1967:f075:34ae:58ef:8ac3","2607:fb90:3304:1967:f075:34ae:58ef:8ac3",No
2022-02-04 22:13,Cell,"T-Mobile NRNSA",44.562101,-123.274112,389787,615925326,36681,63579943,26,"Portland, OR","2607:fb90:3304:1967:f075:34ae:58ef:8ac3","2607:fb90:3304:1967:f075:34ae:58ef:8ac3",No
2022-02-04 20:22,Cell,"T-Mobile LTE",44.561934,-123.269632,2554,3676484,94,146055,40,"Portland, OR","2607:fb90:3388:d95e:c531:5452:14cf:392f","2607:fb90:3388:d95e:c531:5452:14cf:392f",No
2022-02-04 18:55,Cell,"T-Mobile NRNSA",44.583845,-123.257435,527550,850170385,4035,6373512,39,"Portland, OR","2607:fb90:3388:d95e:c531:5452:14cf:392f","2607:fb90:3388:d95e:c531:5452:14cf:392f",No
2022-02-04 18:54,Cell,"T-Mobile NRNSA",44.583845,-123.257435,577745,960983333,12577,21973325,30,"Portland, OR","2607:fb90:3388:d95e:c531:5452:14cf:392f","2607:fb90:3388:d95e:c531:5452:14cf:392f",No
2022-02-04 18:22,Cell,"T-Mobile NRNSA",44.583636,-123.257464,426064,491950843,23181,41545997,19,"Portland, OR","2607:fb90:3388:d95e:c531:5452:14cf:392f","2607:fb90:3388:d95e:c531:5452:14cf:392f",No
2022-02-04 18:21,Cell,"T-Mobile NRNSA",44.582762,-123.258201,438443,766458654,27400,50284082,21,"Portland, OR","2607:fb90:3388:d95e:c531:5452:14cf:392f","2607:fb90:3388:d95e:c531:5452:14cf:392f",No
2022-02-04 15:15,Cell,"T-Mobile NRNSA",44.565279,-123.275748,72294,99161936,10166,12430536,37,"Portland, OR","2607:fb90:3388:d95e:c531:5452:14cf:392f","2607:fb90:3388:d95e:c531:5452:14cf:392f",No
2022-02-04 11:42,Cell,"T-Mobile WCDMA",44.557483,-123.279259,6030,9851269,1481,2123040,78,"Philomath, OR","2607:fb90:80ed:3653:9130:60b4:fd15:882c","172.58.43.207",No
2022-02-03 18:55,Cell,"T-Mobile NRNSA",44.564150,-123.272231,134161,170340554,11770,16829548,36,"Portland, OR","2607:fb90:3309:635c:7899:7585:cbd4:ec8e","2607:fb90:3309:635c:7899:7585:cbd4:ec8e",No
2022-02-03 08:53,Cell,"T-Mobile NRNSA",44.557798,-123.279442,403705,690394775,13698,24075885,29,"Portland, OR","2607:fb90:3301:589a:511f:9138:e51f:8c87","2607:fb90:3301:589a:511f:9138:e51f:8c87",No
2022-02-02 18:41,Cell,"T-Mobile LTE",44.561999,-123.269630,1976,2980797,68,124414,33,"Portland, OR","2607:fb90:338e:8989:f16a:bf26:5ba1:3bd0","2607:fb90:338e:8989:f16a:bf26:5ba1:3bd0",No
2022-02-02 18:39,Cell,"T-Mobile LTE",44.561906,-123.269594,1979,3684244,33,64595,33,"Portland, OR","2607:fb90:338e:8989:f16a:bf26:5ba1:3bd0","2607:fb90:338e:8989:f16a:bf26:5ba1:3bd0",No
2022-02-02 18:23,Cell,"T-Mobile NRNSA",44.564054,-123.272270,51715,66194140,19691,12825400,19,"Portland, OR","2607:fb90:338e:8989:f16a:bf26:5ba1:3bd0","2607:fb90:338e:8989:f16a:bf26:5ba1:3bd0",No
2022-02-02 15:52,Cell,"T-Mobile NRNSA",44.563727,-123.266660,692460,994164562,73187,122123453,26,"Portland, OR","2607:fb90:331a:ca5b:41c7:1db8:f1d5:15f7","2607:fb90:331a:ca5b:41c7:1db8:f1d5:15f7",No
2022-02-02 09:45,Cell,"T-Mobile NRNSA",44.565279,-123.275746,45814,62072728,4016,4615856,35,"Portland, OR","2607:fb90:339f:226c:80a2:3d03:8ab7:2faf","2607:fb90:339f:226c:80a2:3d03:8ab7:2faf",No
2022-02-01 21:52,Cell,"T-Mobile NRNSA",44.557673,-123.279527,5755,7336584,124,213309,44,"Portland, OR","2607:fb90:3304:4d15:d4af:c76c:4e8e:2e89","2607:fb90:3304:4d15:d4af:c76c:4e8e:2e89",No
2022-02-01 17:43,Wi-Fi,"SSID: eduroam",44.567540,-123.279638,254842,140514442,305589,182617667,4,"Lebanon, OR","10.249.22.243","128.193.154.15",No
2022-02-01 17:38,Wi-Fi,"SSID: eduroam",44.567629,-123.279625,237237,244084230,299669,181238095,4,"Lebanon, OR","10.249.22.243","128.193.154.15",No
2022-02-01 14:34,Cell,"T-Mobile NRNSA",44.565263,-123.275739,44623,59077488,10260,8024326,32,"Portland, OR","2607:fb90:3387:66c9:407e:15ae:2196:97e8","2607:fb90:3387:66c9:407e:15ae:2196:97e8",No
2022-02-01 14:31,Cell,"T-Mobile LTE",44.565382,-123.276217,17591,23289398,456,746436,35,"Portland, OR","2607:fb90:3387:66c9:407e:15ae:2196:97e8","2607:fb90:3387:66c9:407e:15ae:2196:97e8",No
2022-02-01 08:52,Cell,"T-Mobile NRNSA",44.557671,-123.279532,261454,435564367,2255,2210592,32,"Portland, OR","2607:fb90:3307:97d3:8cca:31bc:e9b9:7f4d","2607:fb90:3307:97d3:8cca:31bc:e9b9:7f4d",No
2022-01-31 18:48,Cell,"T-Mobile NRNSA",44.563035,-123.261541,375271,520518461,13501,23315809,39,"Portland, OR","2607:fb90:338e:a745:15e9:4aec:d785:b3ea","2607:fb90:338e:a745:15e9:4aec:d785:b3ea",No
2022-01-31 15:37,Cell,"T-Mobile NRNSA",44.565286,-123.275749,71749,89419272,18318,17197426,36,"Portland, OR","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c",No
2022-01-31 15:35,Cell,"T-Mobile NRNSA",44.565280,-123.275740,45388,76789159,10841,13459356,35,"Portland, OR","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c",No
2022-01-31 15:35,Cell,"T-Mobile NRNSA",44.565280,-123.275740,38754,62865872,17437,30122473,36,"Portland, OR","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c",No
2022-01-31 11:40,Cell,"T-Mobile LTE",44.557635,-123.279478,54953,73811852,2573,4333728,26,"Portland, OR","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c","2607:fb90:3308:4e47:d3a:5e47:47a5:1f4c",No
2022-01-31 02:37,Cell,"T-Mobile NR",44.557566,-123.279432,18880,27449040,5925,9989040,20,"Portland, OR","2607:fb90:3387:5973:d00a:69ab:2a92:749d","2607:fb90:3387:5973:d00a:69ab:2a92:749d",No
2022-01-31 02:36,Cell,"T-Mobile NR",44.557688,-123.279488,25711,44141728,7347,3681192,20,"Portland, OR","2607:fb90:3387:5973:d00a:69ab:2a92:749d","2607:fb90:3387:5973:d00a:69ab:2a92:749d",No
2022-01-30 21:57,Cell,"T-Mobile NRNSA",44.563720,-123.274005,308944,355521138,14591,22538581,69,"Scio, OR","2607:fb90:3387:5973:ad35:6ee5:65eb:972e","172.58.41.5",No
2022-01-30 18:30,Cell,"T-Mobile NRNSA",44.565235,-123.276330,26822,42480352,231,464124,32,"Portland, OR","2607:fb90:3384:586f:1566:59a0:e793:1148","2607:fb90:3384:586f:1566:59a0:e793:1148",No
2022-01-30 14:14,Cell,"T-Mobile NRNSA",44.561259,-123.280641,112433,147412654,407,698717,40,"Portland, OR","2607:fb90:3304:5afc:5c6a:2fc:2d36:4dc7","2607:fb90:3304:5afc:5c6a:2fc:2d36:4dc7",No
2022-01-30 14:03,Cell,"T-Mobile NRNSA",44.561266,-123.280603,113482,134638268,242,358318,44,"Portland, OR","2607:fb90:3304:5afc:5c6a:2fc:2d36:4dc7","2607:fb90:3304:5afc:5c6a:2fc:2d36:4dc7",No
2022-01-30 14:03,Cell,"T-Mobile NRNSA",44.561281,-123.280660,55750,65931448,205,326784,43,"Portland, OR","2607:fb90:3304:5afc:5c6a:2fc:2d36:4dc7","2607:fb90:3304:5afc:5c6a:2fc:2d36:4dc7",No
2022-01-30 09:38,Cell,"T-Mobile NRNSA",44.567170,-123.277805,273855,471725884,11125,7618117,38,"Portland, OR","2607:fb90:3315:1bd8:e18b:c05:4697:a4ef","2607:fb90:3315:1bd8:e18b:c05:4697:a4ef",No
2022-01-29 18:41,Cell,"T-Mobile NRNSA",44.562608,-123.262053,407366,558755910,11583,14485451,33,"Portland, OR","2607:fb90:3308:22e8:981f:6200:6e6f:8461","2607:fb90:3308:22e8:981f:6200:6e6f:8461",No
2022-01-29 12:39,Cell,"T-Mobile LTE",44.507415,-123.549005,3446,3566827,884,1491069,54,"McMinnville, OR","2607:fb90:3392:9952:e99e:80b7:d610:7c48","172.58.40.171",No
2022-01-29 12:18,Cell,"T-Mobile NRNSA",44.527550,-123.348632,192364,260042263,9034,15733641,19,"Portland, OR","2607:fb90:33a2:d6e1:fdaf:89eb:1aaf:511e","2607:fb90:33a2:d6e1:fdaf:89eb:1aaf:511e",No
2022-01-29 12:17,Cell,"T-Mobile NRNSA",44.527214,-123.360635,51987,53428422,409,756264,37,"Portland, OR","2607:fb90:33a2:d6e1:fdaf:89eb:1aaf:511e","2607:fb90:33a2:d6e1:fdaf:89eb:1aaf:511e",No
2022-01-29 12:14,Cell,"T-Mobile NR",44.510374,-123.550308,3416,7076200,801,1290554,45,"Eugene, OR","2607:fb90:33a2:d6e1:fdaf:89eb:1aaf:511e","172.58.40.224",No
2022-01-29 06:40,Cell,"T-Mobile NRNSA",44.557586,-123.279440,205713,228926629,5371,6695545,30,"Portland, OR","2607:fb90:332d:53dd:1dda:b2dd:6869:a767","2607:fb90:332d:53dd:1dda:b2dd:6869:a767",No
2022-01-29 05:37,Cell,"T-Mobile NRNSA",44.557420,-123.279141,211850,242865000,389,709896,28,"Portland, OR","2607:fb90:332d:53dd:1dda:b2dd:6869:a767","2607:fb90:332d:53dd:1dda:b2dd:6869:a767",No
2022-01-28 18:31,Cell,"T-Mobile LTE",44.557536,-123.279423,36035,58480960,2641,4569024,26,"Portland, OR","2607:fb90:332d:53dd:1dda:b2dd:6869:a767","2607:fb90:332d:53dd:1dda:b2dd:6869:a767",No
2022-01-28 13:59,Wi-Fi,"SSID: eduroam",44.565476,-123.276390,113472,145196752,197261,128040136,5,"Lebanon, OR","10.249.201.245","128.193.154.196",No
2022-01-28 12:08,Cell,"T-Mobile NRNSA",44.566123,-123.276541,364913,608107698,7656,11890656,41,"McMinnville, OR","2607:fb90:332d:5f49:6d9e:dfe5:e5af:bad7","172.58.41.230",No
2022-01-28 06:02,Cell,"T-Mobile NRNSA",44.557536,-123.279431,155938,191645172,373,572304,28,"Portland, OR","2607:fb90:3387:614e:5f3:8746:c967:ca1d","2607:fb90:3387:614e:5f3:8746:c967:ca1d",No
2022-01-27 21:44,Cell,"T-Mobile LTE",44.557487,-123.279227,5152,8017328,1596,2484192,45,"Turner, OR","2607:fb90:3387:614e:5f3:8746:c967:ca1d","172.58.41.103",No
2022-01-26 19:00,Cell,"T-Mobile NRNSA",44.566848,-123.259934,534245,630474127,18838,15274358,30,"Portland, OR","2607:fb90:338e:8fc9:b1a6:9e43:76ab:cf24","2607:fb90:338e:8fc9:b1a6:9e43:76ab:cf24",No
2022-01-26 13:48,Cell,"T-Mobile NR",44.557452,-123.279406,11190,16326816,2462,3006864,20,"Portland, OR","2607:fb90:339c:415:ed66:4520:e64d:c8e","2607:fb90:339c:415:ed66:4520:e64d:c8e",No
2022-01-26 12:01,Cell,"T-Mobile NRNSA",44.564439,-123.269496,405441,616853807,13848,21407043,39,"Portland, OR","2607:fb90:3385:8b66:415b:7cd7:7634:912","2607:fb90:3385:8b66:415b:7cd7:7634:912",No
2022-01-26 10:35,Wi-Fi,"SSID: eduroam",44.564823,-123.276156,233231,192679361,241870,141269059,4,"Lebanon, OR","10.249.201.245","128.193.154.196",No
2022-01-26 09:38,Cell,"T-Mobile NRNSA",44.565155,-123.261812,659966,597513136,44053,35406026,25,"Portland, OR","2607:fb90:3385:8b66:415b:7cd7:7634:912","2607:fb90:3385:8b66:415b:7cd7:7634:912",No
2022-01-26 08:30,Cell,"T-Mobile NRNSA",44.557532,-123.279425,184443,228525123,567,1041776,39,"Portland, OR","2607:fb90:3385:8b66:415b:7cd7:7634:912","2607:fb90:3385:8b66:415b:7cd7:7634:912",No
2022-01-26 06:48,Cell,"T-Mobile NRNSA",44.557608,-123.279452,194320,242969249,9336,13274499,25,"Portland, OR","2607:fb90:3385:8b66:415b:7cd7:7634:912","2607:fb90:3385:8b66:415b:7cd7:7634:912",No
2022-01-25 17:05,Cell,"Verizon NRNSA",44.568697,-123.278838,70101,82241058,6082,9759240,99,"Portland, OR","2600:100f:b12a:c4ee:9873:f2aa:2bb:2378","2600:100f:b12a:c4ee:9873:f2aa:2bb:2378",No
2022-01-25 14:48,Cell,"T-Mobile NRNSA",44.565551,-123.276230,73276,100709032,28412,37170837,36,"Portland, OR","2607:fb90:3384:6ab:1ced:9621:8672:75e8","2607:fb90:3384:6ab:1ced:9621:8672:75e8",No
2022-01-25 13:22,Cell,"T-Mobile NRNSA",44.560644,-123.277175,306209,434826273,1572,2940063,38,"Portland, OR","2607:fb90:3384:6ab:1ced:9621:8672:75e8","2607:fb90:3384:6ab:1ced:9621:8672:75e8",No
2022-01-25 12:39,Cell,"Verizon LTE",44.560646,-123.277190,35359,61398562,14257,21312336,29,"Portland, OR","2600:100f:b11f:ccdf:78a0:b8de:7592:3adb","2600:100f:b11f:ccdf:78a0:b8de:7592:3adb",No
2022-01-25 12:34,Cell,"T-Mobile NRNSA",44.560645,-123.277182,127882,172113826,52,102551,52,"Portland, OR","2607:fb90:3383:42f9:9d71:4fc6:594a:30ac","2607:fb90:3383:42f9:9d71:4fc6:594a:30ac",No
2022-01-25 08:51,Cell,"T-Mobile NRNSA",44.558894,-123.279632,397035,662283626,4662,7601632,37,"Portland, OR","2607:fb90:3301:4699:c0f4:1f9b:6d3f:9a34","2607:fb90:3301:4699:c0f4:1f9b:6d3f:9a34",No
2022-01-25 08:49,Cell,"Verizon LTE",44.557458,-123.279756,25097,32994995,21569,16419687,26,"Portland, OR","2600:100f:b111:55ac:9551:ddfd:45c2:b435","2600:100f:b111:55ac:9551:ddfd:45c2:b435",No
2022-01-25 06:32,Cell,"T-Mobile LTE",44.557538,-123.279407,144943,241715404,2237,2513296,48,"Turner, OR","2607:fb90:83a4:270f:7c96:6421:42da:e98a","172.58.44.132",No
2022-01-25 06:31,Cell,"T-Mobile NRNSA",44.557538,-123.279407,196748,260066556,410,641496,37,"Turner, OR","2607:fb90:83a4:270f:7c96:6421:42da:e98a","172.58.44.132",No
2022-01-24 21:42,Cell,"T-Mobile NRNSA",44.557410,-123.279350,82993,124664792,113,184581,27,"Portland, OR","2607:fb90:3301:1284:1928:3493:af80:aa2f","2607:fb90:3301:1284:1928:3493:af80:aa2f",No
2022-01-24 16:21,Cell,"T-Mobile NRNSA",44.564945,-123.279797,48420,72613888,5051,7019261,20,"Portland, OR","2607:fb90:338d:1b3a:9d1c:dbf4:591c:36b4","2607:fb90:338d:1b3a:9d1c:dbf4:591c:36b4",No
2022-01-24 14:26,Cell,"T-Mobile NRNSA",44.565330,-123.276143,16446,24556264,368,551208,28,"Portland, OR","2607:fb90:338d:1b3a:9d1c:dbf4:591c:36b4","2607:fb90:338d:1b3a:9d1c:dbf4:591c:36b4",No
2022-01-24 12:09,Cell,"T-Mobile NRNSA",44.562856,-123.279471,298551,411185576,6796,10499205,38,"Portland, OR","2607:fb90:338d:1b3a:9d1c:dbf4:591c:36b4","2607:fb90:338d:1b3a:9d1c:dbf4:591c:36b4",No
